timestamp,cpu_usage,memory_usage,load_capacity,error_rate,throughput,is_holiday
2025-07-14 02:00:00,51.33,81.29,0.81,3.17,188,0
2025-07-14 03:00:00,92.76,34.82,0.84,2.94,1001,0
2025-07-14 04:00:00,74.9,86.55,0.14,2.39,315,0
2025-07-14 05:00:00,33.57,45.73,0.35,0.98,1333,0
2025-07-14 06:00:00,82.04,65.41,0.76,1.27,1783,0
2025-07-14 07:00:00,46.36,41.7,0.75,0.81,1503,0
2025-07-14 08:00:00,75.18,48.47,0.39,3.1,1639,0
2025-07-14 09:00:00,36.47,66.25,0.71,0.82,121,0
2025-07-14 10:00:00,91.12,66.91,0.95,4.85,1199,0
2025-07-14 11:00:00,49.12,53.17,0.42,0.01,155,0
2025-07-14 12:00:00,91.84,53.6,0.38,0.06,1937,0
2025-07-14 13:00:00,26.93,80.91,0.29,3.22,1808,0
2025-07-14 14:00:00,58.43,54.75,0.82,2.83,972,0
2025-07-14 15:00:00,71.6,51.37,0.1,3.02,863,0
2025-07-14 16:00:00,51.23,45.35,0.88,1.21,1633,0
2025-07-14 17:00:00,78.48,76.52,0.97,2.13,922,0
2025-07-14 18:00:00,45.12,69.14,0.57,3.05,1429,0
2025-07-14 19:00:00,64.77,31.32,0.29,0.86,266,0
2025-07-14 20:00:00,38.77,88.77,0.17,3.54,265,0
2025-07-14 21:00:00,69.9,85.69,0.93,2.53,1384,0
2025-07-14 22:00:00,65.66,50.66,0.53,4.31,1842,0
2025-07-14 23:00:00,57.54,73.54,0.15,2.63,1634,0
2025-07-15 00:00:00,36.31,42.63,0.13,3.06,1108,0
2025-07-15 01:00:00,36.88,88.81,0.86,0.39,1920,0
2025-07-15 02:00:00,82.31,33.62,0.71,0.46,979,0
2025-07-15 03:00:00,29.59,82.99,0.74,1.18,1429,0
2025-07-15 04:00:00,22.88,77.03,0.41,0.82,160,0
2025-07-15 05:00:00,92.94,87.95,0.78,4.18,1540,0
2025-07-15 06:00:00,54.74,59.82,0.12,1.08,1768,0
2025-07-15 07:00:00,46.47,71.26,0.22,4.43,743,0
2025-07-15 08:00:00,91.57,40.02,0.71,2.87,1897,0
2025-07-15 09:00:00,27.38,45.02,0.35,0.19,1282,0
2025-07-15 10:00:00,80.01,87.6,0.25,2.25,1372,0
2025-07-15 11:00:00,76.81,60.35,0.6,2.82,504,0
2025-07-15 12:00:00,94.29,30.98,0.94,2.71,1061,0
2025-07-15 13:00:00,52.71,54.74,0.23,1.95,1959,0
2025-07-15 14:00:00,71.79,51.79,0.62,0.38,259,0
2025-07-15 15:00:00,51.82,77.73,0.85,2.03,448,0
2025-07-15 16:00:00,39.48,80.58,0.9,3.38,503,0
2025-07-15 17:00:00,84.98,67.49,0.99,3.57,1878,0
2025-07-15 18:00:00,63.78,65.56,0.51,2.92,1734,0
2025-07-15 19:00:00,59.47,34.14,0.1,4.58,598,0
2025-07-15 20:00:00,92.82,74.56,0.11,0.15,236,0
2025-07-15 21:00:00,23.27,78.76,0.29,2.74,1398,0
2025-07-15 22:00:00,90.27,88.06,0.84,3.73,1342,0
2025-07-15 23:00:00,28.72,87.09,0.57,0.41,656,0
2025-07-16 00:00:00,29.03,58.3,0.86,4.72,1007,0
2025-07-16 01:00:00,49.51,41.77,0.84,0.99,369,0
2025-07-16 02:00:00,64.76,38.71,0.54,0.1,460,0
2025-07-16 03:00:00,66.04,52.79,0.39,3.62,296,0
2025-07-16 04:00:00,82.62,34.72,0.99,0.77,372,0
2025-07-16 05:00:00,62.27,39.17,0.23,1.16,343,0
2025-07-16 06:00:00,75.28,64.65,0.79,3.25,146,0
2025-07-16 07:00:00,65.39,59.17,0.3,2.21,917,0
2025-07-16 08:00:00,51.14,48.16,0.71,2.81,729,0
2025-07-16 09:00:00,24.94,69.65,0.22,3.54,816,0
2025-07-16 10:00:00,54.13,42.28,0.59,1.23,1350,0
2025-07-16 11:00:00,81.31,50.19,0.18,4.4,1548,0
2025-07-16 12:00:00,27.71,40.81,0.89,0.38,431,0
2025-07-16 13:00:00,46.11,89.56,0.31,2.9,1125,0
2025-07-16 14:00:00,82.09,71.32,0.73,3.16,1501,0
2025-07-16 15:00:00,27.77,38.81,0.32,1.7,491,0
2025-07-16 16:00:00,30.84,89.56,0.26,4.89,635,0
2025-07-16 17:00:00,33.52,32.25,0.14,1.72,1721,0
2025-07-16 18:00:00,63.78,59.91,0.95,0.31,495,0
2025-07-16 19:00:00,57.29,87.5,0.36,1.15,457,0
2025-07-16 20:00:00,70.55,50.18,0.89,1.41,1482,0
2025-07-16 21:00:00,40.54,84.1,0.73,0.32,1763,0
2025-07-16 22:00:00,28.74,64.66,0.41,4.27,1628,0
2025-07-16 23:00:00,85.86,53.82,0.63,3.27,643,0
2025-07-17 00:00:00,72.41,62.4,0.16,4.23,1639,0
2025-07-17 01:00:00,75.59,63.56,0.21,0.43,1283,0
2025-07-17 02:00:00,44.94,43.03,0.64,3.24,1578,0
2025-07-17 03:00:00,71.64,52.11,0.99,3.47,1608,0
2025-07-17 04:00:00,78.12,64.87,0.55,1.4,369,0
2025-07-17 05:00:00,44.03,32.93,0.34,3.82,1868,0
2025-07-17 06:00:00,74.42,82.15,0.57,4.32,1010,0
2025-07-17 07:00:00,88.74,71.35,0.95,2.47,1093,0
2025-07-17 08:00:00,61.59,50.98,0.34,2.07,1497,0
2025-07-17 09:00:00,85.29,89.35,0.54,1.53,180,0
2025-07-17 10:00:00,30.66,73.08,0.97,3.38,1732,0
2025-07-17 11:00:00,28.41,71.75,0.29,0.33,1823,0
2025-07-17 12:00:00,93.63,59.71,0.68,2.94,1692,0
2025-07-17 13:00:00,26.71,82.84,0.5,2.22,650,0
2025-07-17 14:00:00,75.53,68.19,0.67,0.06,190,0
2025-07-17 15:00:00,53.78,58.84,0.37,3.34,474,0
2025-07-17 16:00:00,87.51,76.53,0.34,2.82,575,0
2025-07-17 17:00:00,48.02,51.27,0.85,0.67,1765,0
2025-07-17 18:00:00,86.29,83.88,0.81,2.98,818,0
2025-07-17 19:00:00,53.7,65.14,0.23,3.47,1095,0
2025-07-17 20:00:00,51.15,56.6,0.73,4.0,1746,0
2025-07-17 21:00:00,59.26,57.53,1.0,3.14,1159,0
2025-07-17 22:00:00,34.52,58.86,0.26,0.11,1692,0
2025-07-17 23:00:00,62.06,52.14,0.77,2.31,950,0
2025-07-18 00:00:00,87.4,43.91,0.17,3.55,1558,0
2025-07-18 01:00:00,66.56,60.13,0.34,4.98,225,0
2025-07-18 02:00:00,67.26,77.21,0.88,4.97,1023,0
2025-07-18 03:00:00,42.51,46.7,0.67,4.0,1708,0
2025-07-18 04:00:00,45.42,55.29,0.86,0.31,1302,0
2025-07-18 05:00:00,55.7,85.77,0.39,1.02,1713,0
2025-07-18 06:00:00,74.08,35.3,0.41,0.09,1934,0
2025-07-18 07:00:00,83.96,84.8,0.84,4.21,1512,0
2025-07-18 08:00:00,83.36,78.01,0.77,4.46,1651,0
2025-07-18 09:00:00,20.85,32.24,0.28,2.34,1140,0
2025-07-18 10:00:00,78.24,58.29,0.24,3.32,936,0
2025-07-18 11:00:00,34.66,58.62,0.56,3.85,878,0
2025-07-18 12:00:00,25.01,89.83,0.35,3.34,1062,0
2025-07-18 13:00:00,76.95,50.38,0.72,1.35,631,0
2025-07-18 14:00:00,44.55,83.12,0.81,4.76,872,0
2025-07-18 15:00:00,67.03,85.34,0.57,2.83,587,0
2025-07-18 16:00:00,57.5,42.85,0.27,2.87,134,0
2025-07-18 17:00:00,75.74,44.34,0.96,1.16,184,0
2025-07-18 18:00:00,34.99,87.98,0.87,2.12,1224,0
2025-07-18 19:00:00,69.55,38.43,0.61,3.39,1990,0
2025-07-18 20:00:00,21.45,70.33,0.47,3.31,146,0
2025-07-18 21:00:00,69.69,39.11,0.14,3.02,1765,0
2025-07-18 22:00:00,57.25,50.26,0.61,1.91,1159,0
2025-07-18 23:00:00,65.37,36.8,0.95,3.67,1710,0
2025-07-19 00:00:00,79.77,39.62,0.17,2.47,946,1
2025-07-19 01:00:00,38.66,41.43,0.15,4.81,1169,1
2025-07-19 02:00:00,92.11,30.12,0.45,0.95,1725,1
2025-07-19 03:00:00,56.95,73.26,0.12,3.81,627,1
2025-07-19 04:00:00,61.69,86.15,0.68,2.48,756,1
2025-07-19 05:00:00,82.97,32.21,0.32,1.69,1577,1
2025-07-19 06:00:00,39.07,51.61,0.38,2.6,1076,1
2025-07-19 07:00:00,89.6,45.16,0.77,3.61,1043,1
2025-07-19 08:00:00,51.95,65.63,0.65,2.06,1247,1
2025-07-19 09:00:00,75.76,56.34,0.93,4.76,1919,1
2025-07-19 10:00:00,30.93,48.61,0.43,4.23,1214,1
2025-07-19 11:00:00,69.55,86.23,0.6,4.2,1404,1
2025-07-19 12:00:00,26.35,35.81,0.1,4.36,183,1
2025-07-19 13:00:00,88.86,64.46,0.81,0.17,1648,1
2025-07-19 14:00:00,22.96,70.62,0.4,3.39,388,1
2025-07-19 15:00:00,21.87,68.82,0.77,4.86,1206,1
2025-07-19 16:00:00,58.7,55.45,0.69,0.89,901,1
2025-07-19 17:00:00,51.57,36.61,0.23,3.3,1105,1
2025-07-19 18:00:00,83.12,41.94,0.2,4.42,1664,1
2025-07-19 19:00:00,44.0,31.28,0.79,4.94,881,1
2025-07-19 20:00:00,68.17,83.62,0.27,2.54,1421,1
2025-07-19 21:00:00,58.06,34.27,0.1,4.15,1548,1
2025-07-19 22:00:00,78.76,73.74,0.91,4.02,124,1
2025-07-19 23:00:00,33.02,88.54,0.9,4.33,1130,1
2025-07-20 00:00:00,51.16,63.97,0.49,3.05,457,1
2025-07-20 01:00:00,63.58,62.87,0.38,2.34,451,1
2025-07-20 02:00:00,61.7,63.96,0.57,2.54,1594,1
2025-07-20 03:00:00,73.33,36.66,0.6,3.42,1851,1
2025-07-20 04:00:00,88.17,46.0,0.91,1.86,589,1
2025-07-20 05:00:00,79.86,52.23,0.37,3.88,917,1
2025-07-20 06:00:00,71.75,62.45,0.18,4.74,1170,1
2025-07-20 07:00:00,64.2,76.51,0.51,1.85,1383,1
2025-07-20 08:00:00,37.73,44.23,0.6,0.99,1034,1
2025-07-20 09:00:00,53.59,44.94,0.64,1.53,561,1
2025-07-20 10:00:00,29.95,69.74,0.33,1.77,718,1
2025-07-20 11:00:00,34.81,66.2,0.77,1.58,1388,1
2025-07-20 12:00:00,76.62,71.31,0.28,1.25,106,1
2025-07-20 13:00:00,53.44,53.71,0.41,0.94,1605,1
2025-07-20 14:00:00,21.1,59.19,0.58,1.17,1153,1
2025-07-20 15:00:00,73.82,47.15,0.61,4.31,1183,1
2025-07-20 16:00:00,44.47,61.46,0.21,2.57,638,1
2025-07-20 17:00:00,74.03,72.28,0.28,1.65,1797,1
2025-07-20 18:00:00,56.98,50.77,0.86,3.35,222,1
2025-07-20 19:00:00,78.8,81.24,0.53,2.36,715,1
2025-07-20 20:00:00,22.0,46.89,0.29,0.84,1776,1
2025-07-20 21:00:00,93.98,49.55,0.14,3.13,734,1
2025-07-20 22:00:00,35.6,79.56,0.51,0.85,1651,1
2025-07-20 23:00:00,44.37,45.75,0.61,4.77,255,1
2025-07-21 00:00:00,66.22,38.36,0.15,4.44,1671,0
2025-07-21 01:00:00,90.98,55.53,0.13,2.62,1248,0
2025-07-21 02:00:00,93.46,85.56,0.43,4.55,1225,0
2025-07-21 03:00:00,67.03,40.61,0.3,2.57,318,0
2025-07-21 04:00:00,68.89,54.06,0.58,0.09,1602,0
2025-07-21 05:00:00,63.49,43.07,0.31,2.15,1554,0
2025-07-21 06:00:00,46.14,35.39,0.4,3.2,1141,0
2025-07-21 07:00:00,91.24,50.17,0.7,4.3,1203,0
2025-07-21 08:00:00,38.45,47.14,0.62,3.23,202,0
2025-07-21 09:00:00,50.25,51.16,0.98,3.55,1649,0
2025-07-21 10:00:00,59.16,51.62,0.36,3.22,361,0
2025-07-21 11:00:00,43.19,31.49,0.27,3.29,1441,0
2025-07-21 12:00:00,40.91,57.57,0.74,2.05,1700,0
2025-07-21 13:00:00,73.82,84.37,0.94,4.11,341,0
2025-07-21 14:00:00,29.81,72.6,0.84,0.1,1190,0
2025-07-21 15:00:00,76.19,63.18,0.72,3.08,325,0
2025-07-21 16:00:00,74.96,78.39,0.33,1.64,381,0
2025-07-21 17:00:00,28.48,79.1,0.36,2.05,1088,0
2025-07-21 18:00:00,76.09,58.65,0.17,2.79,813,0
2025-07-21 19:00:00,85.93,60.47,0.18,4.66,450,0
2025-07-21 20:00:00,33.14,39.82,0.97,3.8,782,0
2025-07-21 21:00:00,34.1,61.64,0.98,4.41,1136,0
2025-07-21 22:00:00,63.11,52.61,0.51,3.76,235,0
2025-07-21 23:00:00,43.4,41.87,0.82,1.7,168,0
2025-07-22 00:00:00,44.59,56.81,0.98,3.53,1029,0
2025-07-22 01:00:00,21.39,34.16,0.11,4.88,522,0
2025-07-22 02:00:00,71.83,33.46,0.76,1.91,1448,0
2025-07-22 03:00:00,39.69,82.62,0.66,0.89,1358,0
2025-07-22 04:00:00,79.77,40.64,0.31,4.89,572,0
2025-07-22 05:00:00,92.6,58.67,0.36,4.47,1659,0
2025-07-22 06:00:00,62.08,65.84,0.17,3.65,501,0
2025-07-22 07:00:00,35.36,63.18,0.85,3.53,990,0
2025-07-22 08:00:00,79.23,74.94,0.38,4.72,1047,0
2025-07-22 09:00:00,29.72,57.88,0.93,3.06,997,0
2025-07-22 10:00:00,46.42,81.17,0.67,1.56,1612,0
2025-07-22 11:00:00,73.76,67.72,0.76,2.74,448,0
2025-07-22 12:00:00,40.2,50.94,0.63,1.68,1988,0
2025-07-22 13:00:00,62.37,39.55,0.4,0.64,729,0
2025-07-22 14:00:00,36.64,48.87,0.91,4.34,1489,0
2025-07-22 15:00:00,58.15,45.59,0.47,0.93,865,0
2025-07-22 16:00:00,39.11,59.09,0.79,2.48,1054,0
2025-07-22 17:00:00,93.43,87.17,0.49,4.17,1876,0
2025-07-22 18:00:00,71.11,32.18,0.53,0.83,1913,0
2025-07-22 19:00:00,49.36,61.08,0.22,2.02,1630,0
2025-07-22 20:00:00,29.27,83.11,0.95,0.54,1485,0
2025-07-22 21:00:00,36.63,48.01,0.28,2.3,272,0
2025-07-22 22:00:00,21.79,73.59,0.4,0.1,627,0
2025-07-22 23:00:00,45.24,78.38,0.77,3.21,1549,0
2025-07-23 00:00:00,58.44,31.11,0.29,2.1,1828,0
2025-07-23 01:00:00,55.57,40.82,0.41,0.64,1166,0
2025-07-23 02:00:00,38.62,50.73,0.61,1.47,269,0
2025-07-23 03:00:00,55.02,89.86,0.85,0.18,1824,0
2025-07-23 04:00:00,26.91,31.18,0.5,4.41,231,0
2025-07-23 05:00:00,76.27,45.68,0.43,3.4,561,0
2025-07-23 06:00:00,31.74,68.25,0.4,1.52,1331,0
2025-07-23 07:00:00,27.93,49.92,0.52,3.96,1408,0
2025-07-23 08:00:00,71.24,57.53,0.41,3.89,188,0
2025-07-23 09:00:00,57.3,78.81,0.36,1.59,833,0
2025-07-23 10:00:00,76.26,53.28,0.88,0.71,864,0
2025-07-23 11:00:00,36.34,33.86,0.24,1.84,647,0
2025-07-23 12:00:00,22.54,82.37,0.75,0.94,1650,0
2025-07-23 13:00:00,94.07,58.19,0.38,3.03,1697,0
2025-07-23 14:00:00,29.05,76.84,0.7,2.95,1597,0
2025-07-23 15:00:00,62.63,46.51,0.82,2.49,781,0
2025-07-23 16:00:00,86.63,51.75,0.85,2.73,975,0
2025-07-23 17:00:00,89.6,46.15,0.66,0.94,1309,0
2025-07-23 18:00:00,33.42,48.32,0.39,0.17,1332,0
2025-07-23 19:00:00,60.04,88.05,0.15,0.64,1621,0
2025-07-23 20:00:00,57.9,62.01,0.52,1.09,1456,0
2025-07-23 21:00:00,44.73,76.77,0.59,3.28,1127,0
2025-07-23 22:00:00,68.56,31.14,0.57,0.58,393,0
2025-07-23 23:00:00,39.88,80.93,0.45,1.7,957,0
2025-07-24 00:00:00,90.78,84.68,0.49,0.44,159,0
2025-07-24 01:00:00,81.15,61.72,0.68,0.8,995,0
2025-07-24 02:00:00,34.91,89.05,0.38,0.43,1820,0
2025-07-24 03:00:00,53.77,81.96,0.75,4.74,1199,0
2025-07-24 04:00:00,28.4,50.93,0.87,1.79,278,0
2025-07-24 05:00:00,72.2,30.47,0.91,1.51,1703,0
2025-07-24 06:00:00,72.97,42.69,0.77,0.13,1589,0
2025-07-24 07:00:00,58.04,77.42,0.5,3.68,140,0
2025-07-24 08:00:00,84.75,76.29,0.37,4.15,794,0
2025-07-24 09:00:00,36.32,32.08,0.49,1.63,687,0
2025-07-24 10:00:00,61.06,72.87,0.12,3.31,1712,0
2025-07-24 11:00:00,25.87,33.49,0.27,3.62,1523,0
2025-07-24 12:00:00,36.98,75.61,0.99,2.25,583,0
2025-07-24 13:00:00,43.21,42.21,0.65,4.83,1413,0
2025-07-24 14:00:00,27.72,54.37,0.15,3.6,1677,0
2025-07-24 15:00:00,57.57,30.42,0.73,0.18,150,0
2025-07-24 16:00:00,33.85,36.04,0.67,1.46,515,0
2025-07-24 17:00:00,76.31,71.27,0.39,4.03,808,0
2025-07-24 18:00:00,92.38,59.71,0.91,2.02,1093,0
2025-07-24 19:00:00,46.88,86.48,0.26,2.69,809,0
2025-07-24 20:00:00,61.06,73.84,0.33,4.86,589,0
2025-07-24 21:00:00,83.91,42.42,0.1,3.84,563,0
2025-07-24 22:00:00,37.28,51.5,0.17,4.9,540,0
2025-07-24 23:00:00,89.38,82.33,0.28,4.66,130,0
2025-07-25 00:00:00,63.86,33.14,0.21,4.61,1300,0
2025-07-25 01:00:00,68.37,64.24,0.79,4.75,1505,0
2025-07-25 02:00:00,48.92,77.0,0.53,4.45,975,0
2025-07-25 03:00:00,23.37,73.14,0.57,4.34,1460,0
2025-07-25 04:00:00,92.95,86.12,0.76,2.17,727,0
2025-07-25 05:00:00,48.63,60.88,0.18,3.19,1846,0
2025-07-25 06:00:00,48.9,48.11,0.14,3.85,1036,0
2025-07-25 07:00:00,55.77,78.06,0.49,0.61,238,0
2025-07-25 08:00:00,88.1,42.73,0.78,1.54,1035,0
2025-07-25 09:00:00,30.16,40.41,0.52,2.87,1374,0
2025-07-25 10:00:00,72.22,75.96,0.84,3.41,426,0
2025-07-25 11:00:00,94.8,57.48,0.29,3.81,1481,0
2025-07-25 12:00:00,21.58,59.38,0.22,4.13,282,0
2025-07-25 13:00:00,69.65,68.4,0.67,0.46,1030,0
2025-07-25 14:00:00,94.09,86.59,0.7,1.08,1235,0
2025-07-25 15:00:00,28.46,38.93,0.96,1.3,137,0
2025-07-25 16:00:00,68.01,58.37,0.7,0.9,1847,0
2025-07-25 17:00:00,62.17,63.62,0.82,3.61,919,0
2025-07-25 18:00:00,73.99,54.81,0.11,1.44,1889,0
2025-07-25 19:00:00,81.64,81.05,0.33,0.63,1866,0
2025-07-25 20:00:00,62.06,33.13,0.57,4.95,958,0
2025-07-25 21:00:00,70.55,61.47,0.25,1.63,382,0
2025-07-25 22:00:00,64.1,31.75,0.37,2.97,1075,0
2025-07-25 23:00:00,55.15,34.44,0.51,3.37,1339,0
2025-07-26 00:00:00,94.47,53.49,0.87,3.47,967,1
2025-07-26 01:00:00,55.0,34.17,0.75,2.9,1027,1
2025-07-26 02:00:00,77.05,68.79,0.77,3.2,1398,1
2025-07-26 03:00:00,25.82,82.82,0.32,4.15,1665,1
2025-07-26 04:00:00,24.9,74.26,0.63,0.51,1417,1
2025-07-26 05:00:00,27.04,88.8,0.29,4.39,840,1
2025-07-26 06:00:00,94.92,52.26,0.73,2.07,1194,1
2025-07-26 07:00:00,78.88,34.93,0.19,0.24,1316,1
2025-07-26 08:00:00,30.45,41.74,0.53,2.72,1660,1
2025-07-26 09:00:00,89.6,46.61,0.49,4.7,589,1
2025-07-26 10:00:00,81.51,60.46,0.42,4.91,1301,1
2025-07-26 11:00:00,86.73,45.74,0.58,3.51,1511,1
2025-07-26 12:00:00,45.66,60.62,0.17,4.35,1549,1
2025-07-26 13:00:00,77.28,41.94,0.53,1.77,712,1
2025-07-26 14:00:00,47.74,63.11,0.78,0.55,1773,1
2025-07-26 15:00:00,46.37,52.12,0.38,4.49,715,1
2025-07-26 16:00:00,91.17,41.84,0.18,0.49,1598,1
2025-07-26 17:00:00,27.08,68.79,0.65,4.26,1329,1
2025-07-26 18:00:00,32.21,33.75,0.14,1.68,609,1
2025-07-26 19:00:00,42.79,42.22,0.18,4.2,1841,1
2025-07-26 20:00:00,59.19,88.61,0.12,4.05,1610,1
2025-07-26 21:00:00,91.13,75.47,0.17,0.16,358,1
2025-07-26 22:00:00,73.16,56.0,0.96,0.26,1641,1
2025-07-26 23:00:00,50.76,45.19,0.49,0.93,1557,1
2025-07-27 00:00:00,42.07,47.39,0.1,4.05,1777,1
2025-07-27 01:00:00,28.74,87.49,0.52,3.22,1198,1
2025-07-27 02:00:00,93.52,42.21,0.26,4.99,1164,1
2025-07-27 03:00:00,57.47,67.93,0.64,4.39,1770,1
2025-07-27 04:00:00,29.85,84.62,0.81,4.57,1754,1
2025-07-27 05:00:00,59.84,49.71,0.31,2.44,1147,1
2025-07-27 06:00:00,64.78,45.75,0.7,0.26,1523,1
2025-07-27 07:00:00,46.73,64.4,0.17,0.46,847,1
2025-07-27 08:00:00,50.62,81.88,0.53,4.0,1946,1
2025-07-27 09:00:00,26.88,54.43,0.84,0.27,943,1
2025-07-27 10:00:00,24.28,75.81,0.83,1.23,696,1
2025-07-27 11:00:00,50.06,49.79,0.14,4.04,734,1
2025-07-27 12:00:00,64.68,58.04,0.63,1.65,1709,1
2025-07-27 13:00:00,73.16,77.53,0.64,3.64,527,1
2025-07-27 14:00:00,73.37,44.28,0.62,4.96,1614,1
2025-07-27 15:00:00,37.92,34.4,0.46,3.09,648,1
2025-07-27 16:00:00,74.28,36.05,0.3,4.64,1504,1
2025-07-27 17:00:00,87.09,70.89,0.51,0.45,365,1
2025-07-27 18:00:00,92.27,63.02,0.93,3.35,851,1
2025-07-27 19:00:00,74.45,46.87,0.16,3.97,887,1
2025-07-27 20:00:00,85.9,42.54,0.51,1.91,759,1
2025-07-27 21:00:00,39.9,72.59,0.63,0.66,1833,1
2025-07-27 22:00:00,89.99,37.97,0.74,2.55,696,1
2025-07-27 23:00:00,44.25,78.3,0.33,4.69,146,1
2025-07-28 00:00:00,74.38,65.78,0.16,0.77,1242,0
2025-07-28 01:00:00,72.11,66.48,0.89,1.94,266,0
2025-07-28 02:00:00,86.67,65.6,0.11,3.99,1365,0
2025-07-28 03:00:00,94.53,53.61,0.91,0.7,287,0
2025-07-28 04:00:00,83.22,62.78,0.45,0.46,1689,0
2025-07-28 05:00:00,77.48,70.19,0.88,4.47,1730,0
2025-07-28 06:00:00,69.54,87.91,0.84,3.36,722,0
2025-07-28 07:00:00,39.72,37.93,0.59,0.05,1381,0
2025-07-28 08:00:00,30.36,74.1,0.16,4.39,1497,0
2025-07-28 09:00:00,22.12,89.02,0.1,3.98,529,0
2025-07-28 10:00:00,44.83,33.25,0.33,3.21,1842,0
2025-07-28 11:00:00,59.39,74.89,0.18,1.69,1469,0
2025-07-28 12:00:00,67.67,63.4,0.99,3.99,1423,0
2025-07-28 13:00:00,75.39,46.4,0.15,2.71,1991,0
2025-07-28 14:00:00,25.33,66.62,0.61,4.63,1311,0
2025-07-28 15:00:00,60.48,41.24,0.73,4.84,452,0
2025-07-28 16:00:00,62.43,69.6,0.41,0.7,706,0
2025-07-28 17:00:00,81.56,46.57,0.83,1.26,1623,0
2025-07-28 18:00:00,42.78,38.95,0.29,3.93,685,0
2025-07-28 19:00:00,59.71,74.9,0.92,2.44,687,0
2025-07-28 20:00:00,46.71,69.24,0.44,2.86,672,0
2025-07-28 21:00:00,88.11,89.06,0.76,3.53,1706,0
2025-07-28 22:00:00,24.7,49.63,0.9,2.94,1798,0
2025-07-28 23:00:00,46.27,65.92,0.64,1.14,613,0
2025-07-29 00:00:00,65.88,55.8,0.32,4.47,1136,0
2025-07-29 01:00:00,62.93,53.17,0.94,3.49,1897,0
2025-07-29 02:00:00,47.28,46.44,0.87,1.39,1267,0
2025-07-29 03:00:00,38.52,45.7,0.84,1.37,1512,0
2025-07-29 04:00:00,73.5,66.53,0.18,3.04,1196,0
2025-07-29 05:00:00,58.95,64.5,0.95,2.4,441,0
2025-07-29 06:00:00,90.01,62.58,0.85,3.23,631,0
2025-07-29 07:00:00,60.85,58.91,0.41,3.25,1751,0
2025-07-29 08:00:00,35.34,85.53,0.46,2.7,1962,0
2025-07-29 09:00:00,40.62,77.67,0.18,2.45,554,0
2025-07-29 10:00:00,43.9,77.25,0.47,3.75,1811,0
2025-07-29 11:00:00,45.72,85.82,0.48,0.79,141,0
2025-07-29 12:00:00,46.2,87.67,0.88,1.09,992,0
2025-07-29 13:00:00,92.22,79.96,0.54,1.52,1783,0
2025-07-29 14:00:00,71.24,57.56,0.23,2.85,339,0
2025-07-29 15:00:00,67.63,41.42,0.56,1.41,1469,0
2025-07-29 16:00:00,48.39,48.47,0.32,2.82,1734,0
2025-07-29 17:00:00,38.97,36.47,0.71,0.13,1441,0
2025-07-29 18:00:00,52.9,80.67,0.46,4.12,535,0
2025-07-29 19:00:00,30.37,77.82,0.18,2.43,435,0
2025-07-29 20:00:00,48.9,66.97,0.16,2.95,906,0
2025-07-29 21:00:00,37.51,35.76,0.6,3.03,1838,0
2025-07-29 22:00:00,31.88,36.53,0.4,4.09,1606,0
2025-07-29 23:00:00,52.83,30.82,0.68,0.91,1891,0
2025-07-30 00:00:00,53.26,35.34,0.28,1.07,188,0
2025-07-30 01:00:00,74.79,62.65,0.57,0.24,462,0
2025-07-30 02:00:00,42.96,63.49,0.57,4.16,1311,0
2025-07-30 03:00:00,20.78,62.05,0.44,3.87,297,0
2025-07-30 04:00:00,29.1,72.39,0.67,1.22,680,0
2025-07-30 05:00:00,45.18,45.72,0.18,4.59,920,0
2025-07-30 06:00:00,68.94,52.86,0.23,3.4,263,0
2025-07-30 07:00:00,45.35,39.39,0.21,3.73,1881,0
2025-07-30 08:00:00,27.25,63.48,0.76,3.69,490,0
2025-07-30 09:00:00,72.44,59.45,0.21,1.92,1746,0
2025-07-30 10:00:00,62.65,47.19,0.55,2.88,309,0
2025-07-30 11:00:00,88.4,40.07,0.75,0.06,1303,0
2025-07-30 12:00:00,71.78,41.33,0.45,2.28,886,0
2025-07-30 13:00:00,63.17,77.5,0.12,4.21,1095,0
2025-07-30 14:00:00,84.38,66.13,0.8,1.97,770,0
2025-07-30 15:00:00,54.78,37.62,0.87,4.49,1138,0
2025-07-30 16:00:00,65.53,75.63,0.85,0.3,1939,0
2025-07-30 17:00:00,64.41,68.69,0.75,4.0,553,0
2025-07-30 18:00:00,24.39,54.34,0.16,1.0,209,0
2025-07-30 19:00:00,68.09,86.86,0.19,1.34,1063,0
2025-07-30 20:00:00,72.96,79.42,0.57,4.21,1787,0
2025-07-30 21:00:00,79.29,58.42,0.66,0.63,1370,0
2025-07-30 22:00:00,30.9,85.15,0.42,2.63,237,0
2025-07-30 23:00:00,89.81,38.33,0.21,0.33,1358,0
2025-07-31 00:00:00,43.37,75.9,0.97,1.54,1977,0
2025-07-31 01:00:00,28.69,74.74,0.99,4.53,459,0
2025-07-31 02:00:00,39.81,48.06,0.41,3.56,1534,0
2025-07-31 03:00:00,39.46,61.27,0.42,2.64,873,0
2025-07-31 04:00:00,47.64,60.67,0.96,3.5,704,0
2025-07-31 05:00:00,86.54,38.79,0.44,2.41,575,0
2025-07-31 06:00:00,35.78,49.71,0.24,0.26,646,0
2025-07-31 07:00:00,75.89,56.18,0.64,3.97,1424,0
2025-07-31 08:00:00,75.34,60.07,0.46,1.85,1257,0
2025-07-31 09:00:00,87.86,68.94,0.22,4.24,160,0
